node_ids timestamps population
15 13732.159081968066 EUS_aff_virt
15 16281.061731182053 EUS_aff_virt
15 21749.111467332732 EUS_aff_virt
15 28577.95251097335 EUS_aff_virt
15 52506.56506413888 EUS_aff_virt
15 52583.85949827034 EUS_aff_virt
15 56409.32643626747 EUS_aff_virt
15 56795.07579401505 EUS_aff_virt
16 17243.035602496297 EUS_aff_virt
16 32148.02927156668 EUS_aff_virt
16 51255.77100718183 EUS_aff_virt
16 52715.2516898145 EUS_aff_virt
17 19048.82654202327 EUS_aff_virt
17 45007.4838432151 EUS_aff_virt
17 51133.245603785144 EUS_aff_virt
17 55530.33424272541 EUS_aff_virt
18 30657.957825987603 EUS_aff_virt
18 31640.643823662784 EUS_aff_virt
19 4593.113036358109 EUS_aff_virt
19 6003.012778964256 EUS_aff_virt
19 13033.458242157943 EUS_aff_virt
19 17928.46810305103 EUS_aff_virt
19 22966.02622118889 EUS_aff_virt
19 32306.33292313742 EUS_aff_virt
19 42649.61468548525 EUS_aff_virt
19 58950.503004468774 EUS_aff_virt
20 6783.226247380515 EUS_aff_virt
20 13401.907841996319 EUS_aff_virt
20 32352.059683478437 EUS_aff_virt
20 35149.26287295207 EUS_aff_virt
20 37825.879105821405 EUS_aff_virt
20 42684.92519333754 EUS_aff_virt
20 45742.21498874404 EUS_aff_virt
21 51659.441540164116 EUS_aff_virt
21 59424.93548516108 EUS_aff_virt
22 5380.702887281888 EUS_aff_virt
22 10392.23423402432 EUS_aff_virt
22 18251.679142852634 EUS_aff_virt
22 24433.03810031059 EUS_aff_virt
22 25001.28485262855 EUS_aff_virt
22 28583.192935303618 EUS_aff_virt
22 47559.478927488664 EUS_aff_virt
23 4562.5055748770355 EUS_aff_virt
23 6565.642914725803 EUS_aff_virt
23 38183.50503495833 EUS_aff_virt
23 44799.39421709729 EUS_aff_virt
24 101.93448596998303 EUS_aff_virt
24 5375.07081852351 EUS_aff_virt
24 8094.827250099317 EUS_aff_virt
24 11444.953507253924 EUS_aff_virt
24 13357.797628531012 EUS_aff_virt
24 14709.064218584203 EUS_aff_virt
24 23260.607514920976 EUS_aff_virt
24 23734.3837138425 EUS_aff_virt
24 39602.596106547644 EUS_aff_virt
24 48583.71584404042 EUS_aff_virt
24 58252.86299254594 EUS_aff_virt
24 59971.185155168394 EUS_aff_virt
25 28023.281923301725 EUS_aff_virt
25 30316.278928011256 EUS_aff_virt
25 42059.57499310325 EUS_aff_virt
25 47866.92242548033 EUS_aff_virt
26 9910.31252499309 EUS_aff_virt
26 11691.151307246211 EUS_aff_virt
26 23447.488759948457 EUS_aff_virt
26 34102.441521749446 EUS_aff_virt
26 43867.896758852425 EUS_aff_virt
26 44146.53849329222 EUS_aff_virt
26 45641.70164906668 EUS_aff_virt
26 48886.36178345108 EUS_aff_virt
26 57748.29905486784 EUS_aff_virt
26 59429.599207153704 EUS_aff_virt
27 12497.556511806553 EUS_aff_virt
27 18688.367542396598 EUS_aff_virt
27 22297.30684930275 EUS_aff_virt
27 24212.137570966817 EUS_aff_virt
27 28413.697158326984 EUS_aff_virt
27 31330.631067235474 EUS_aff_virt
27 32405.407687092862 EUS_aff_virt
27 59094.76720026518 EUS_aff_virt
28 13332.840625588955 EUS_aff_virt
28 14817.981663928744 EUS_aff_virt
28 16818.222678263497 EUS_aff_virt
28 26901.531147529844 EUS_aff_virt
28 29278.846432304897 EUS_aff_virt
28 33515.027002941664 EUS_aff_virt
28 40057.60289348226 EUS_aff_virt
28 41870.825710015175 EUS_aff_virt
28 50261.26772274882 EUS_aff_virt
28 54077.63558842742 EUS_aff_virt
28 55389.88749914908 EUS_aff_virt
29 12971.154024807734 EUS_aff_virt
29 19064.755539183556 EUS_aff_virt
29 21268.87883459761 EUS_aff_virt
29 58740.933351623135 EUS_aff_virt
30 24199.405269892482 EUS_aff_virt
30 42964.91246043214 EUS_aff_virt
30 54429.9178877276 EUS_aff_virt
31 994.4152965258427 EUS_aff_virt
31 4046.9323498236367 EUS_aff_virt
31 8303.83589501811 EUS_aff_virt
31 14060.860424293158 EUS_aff_virt
31 15276.837784014302 EUS_aff_virt
31 18505.351986062968 EUS_aff_virt
31 21315.48477519733 EUS_aff_virt
31 36336.8310644036 EUS_aff_virt
31 51767.346236004225 EUS_aff_virt
31 59717.46204265517 EUS_aff_virt
32 20714.346759262673 EUS_aff_virt
32 35355.3160355602 EUS_aff_virt
32 36811.11853487997 EUS_aff_virt
32 47152.670768899 EUS_aff_virt
32 49630.81037909256 EUS_aff_virt
32 49882.93888951398 EUS_aff_virt
34 708.5548609352821 EUS_aff_virt
34 1319.024319187918 EUS_aff_virt
34 1517.1227716476294 EUS_aff_virt
34 15486.364779595124 EUS_aff_virt
34 21753.578203003093 EUS_aff_virt
34 28958.81834759257 EUS_aff_virt
34 39203.18944836831 EUS_aff_virt
34 42501.26007963089 EUS_aff_virt
34 48728.861114121566 EUS_aff_virt
34 50346.507381169744 EUS_aff_virt
35 22457.942751789837 EUS_aff_virt
35 27123.723750677047 EUS_aff_virt
35 35992.779571203704 EUS_aff_virt
35 48285.20745915508 EUS_aff_virt
36 12719.309441276358 EUS_aff_virt
36 14022.627894954267 EUS_aff_virt
36 36871.445178610666 EUS_aff_virt
36 41319.794323468064 EUS_aff_virt
36 41755.26897124182 EUS_aff_virt
36 42940.20630226603 EUS_aff_virt
36 49296.5265246279 EUS_aff_virt
36 52488.852358322976 EUS_aff_virt
36 56027.93120330408 EUS_aff_virt
37 8030.893404313789 EUS_aff_virt
37 21632.124864680663 EUS_aff_virt
37 30967.964754389635 EUS_aff_virt
37 44293.698914636894 EUS_aff_virt
38 28524.83376760274 EUS_aff_virt
38 34824.81223857934 EUS_aff_virt
39 1407.294705160676 EUS_aff_virt
39 7554.12988291639 EUS_aff_virt
39 18256.097136960387 EUS_aff_virt
39 29393.06823584123 EUS_aff_virt
39 30907.75687576422 EUS_aff_virt
39 38025.8283215001 EUS_aff_virt
40 4717.251426773664 EUS_aff_virt
40 18926.578069207644 EUS_aff_virt
40 19748.320834240163 EUS_aff_virt
40 21728.627836468073 EUS_aff_virt
40 28605.741341194775 EUS_aff_virt
40 32911.7672844434 EUS_aff_virt
40 38321.53784234074 EUS_aff_virt
40 49467.30130172161 EUS_aff_virt
40 49934.462256501385 EUS_aff_virt
40 59659.34622864177 EUS_aff_virt
41 1834.1768384283253 EUS_aff_virt
41 4503.168658054957 EUS_aff_virt
41 21981.82694710192 EUS_aff_virt
41 25921.72352404553 EUS_aff_virt
41 28960.079849515074 EUS_aff_virt
41 31829.042573122533 EUS_aff_virt
41 34083.951115031196 EUS_aff_virt
41 48060.38286159624 EUS_aff_virt
41 59089.681703779424 EUS_aff_virt
41 59612.337657144286 EUS_aff_virt
42 30134.686446094936 EUS_aff_virt
42 31326.48182157181 EUS_aff_virt
42 34472.97128015085 EUS_aff_virt
43 12965.031088427098 EUS_aff_virt
43 21337.3817276613 EUS_aff_virt
43 40218.22930690111 EUS_aff_virt
43 43419.292610724704 EUS_aff_virt
43 46743.28210574773 EUS_aff_virt
43 54833.7612180183 EUS_aff_virt
43 59065.44686750272 EUS_aff_virt
44 11930.02903538212 EUS_aff_virt
44 45644.90168020007 EUS_aff_virt
44 45747.81709157971 EUS_aff_virt
44 47838.31697133407 EUS_aff_virt
44 48122.456772071244 EUS_aff_virt
44 51653.36751340375 EUS_aff_virt
44 52065.61022859062 EUS_aff_virt
44 52741.90369365224 EUS_aff_virt
44 55132.53687396456 EUS_aff_virt
44 55517.55811921527 EUS_aff_virt
44 59901.699525132295 EUS_aff_virt
45 7607.657848784411 EUS_aff_virt
45 12576.653709925278 EUS_aff_virt
45 31905.209633180973 EUS_aff_virt
45 32092.46528061203 EUS_aff_virt
45 40371.03899155192 EUS_aff_virt
45 42010.610854271086 EUS_aff_virt
45 49434.4087887029 EUS_aff_virt
45 59611.53098429064 EUS_aff_virt
46 1716.3109915993778 EUS_aff_virt
46 40682.414362006544 EUS_aff_virt
46 46303.160488598194 EUS_aff_virt
46 52723.76194179028 EUS_aff_virt
46 57039.812978707625 EUS_aff_virt
47 6950.87373913473 EUS_aff_virt
47 26345.66024533662 EUS_aff_virt
47 30721.607729837073 EUS_aff_virt
47 34880.02715922835 EUS_aff_virt
47 38260.73400044399 EUS_aff_virt
47 54866.22724977442 EUS_aff_virt
48 22585.64521431625 EUS_aff_virt
48 27425.115169789562 EUS_aff_virt
48 40092.17338684474 EUS_aff_virt
48 48189.45530461811 EUS_aff_virt
49 4270.896063427393 EUS_aff_virt
49 43193.38375060072 EUS_aff_virt
49 47490.987699391044 EUS_aff_virt
49 48363.05364940514 EUS_aff_virt
50 5084.744844358003 EUS_aff_virt
51 4553.635079685451 EUS_aff_virt
51 10018.757234626568 EUS_aff_virt
51 10043.719617574563 EUS_aff_virt
51 15881.064746242995 EUS_aff_virt
51 43511.58447757384 EUS_aff_virt
52 6784.744556374451 EUS_aff_virt
52 11843.311923269855 EUS_aff_virt
52 17422.803922148265 EUS_aff_virt
52 25576.07375607051 EUS_aff_virt
52 36859.107210283844 EUS_aff_virt
52 38439.87399232472 EUS_aff_virt
52 39138.96033201366 EUS_aff_virt
52 46916.1691720277 EUS_aff_virt
53 38366.61144926053 EUS_aff_virt
53 42695.46674016538 EUS_aff_virt
53 56669.04185152278 EUS_aff_virt
54 20675.10700656825 EUS_aff_virt
54 20977.45479618443 EUS_aff_virt
54 25225.821036801957 EUS_aff_virt
54 49469.15276414021 EUS_aff_virt
54 51111.415233296946 EUS_aff_virt
55 18891.493059761768 EUS_aff_virt
55 23941.942198995966 EUS_aff_virt
55 32441.37878608088 EUS_aff_virt
56 5371.60241882147 EUS_aff_virt
56 11046.20797748477 EUS_aff_virt
56 33111.32958183995 EUS_aff_virt
56 45216.82252121555 EUS_aff_virt
57 4889.002724733847 EUS_aff_virt
57 27866.62727788996 EUS_aff_virt
57 38526.370750331684 EUS_aff_virt
57 51153.34506142588 EUS_aff_virt
57 54246.23855408175 EUS_aff_virt
58 27708.469185241407 EUS_aff_virt
58 39379.521264423754 EUS_aff_virt
58 39681.52473511397 EUS_aff_virt
58 41592.15761354495 EUS_aff_virt
59 5181.037435891956 EUS_aff_virt
59 5346.332161609171 EUS_aff_virt
59 6271.266179422641 EUS_aff_virt
59 10888.759190491142 EUS_aff_virt
59 15278.973696155072 EUS_aff_virt
59 22705.05965902149 EUS_aff_virt
59 24107.335925912994 EUS_aff_virt
59 39113.951491031585 EUS_aff_virt
59 39140.34055141688 EUS_aff_virt
60 621.6998567419748 EUS_aff_virt
60 7824.38088119772 EUS_aff_virt
60 8001.914705322556 EUS_aff_virt
60 13060.540676292145 EUS_aff_virt
60 22240.23476811417 EUS_aff_virt
60 29908.523409124442 EUS_aff_virt
60 31420.85100586868 EUS_aff_virt
60 46404.18809123582 EUS_aff_virt
60 57231.259703052114 EUS_aff_virt
61 5232.5404454953805 EUS_aff_virt
61 57250.814781325724 EUS_aff_virt
62 19690.675275429083 EUS_aff_virt
62 56953.120050920836 EUS_aff_virt
62 58871.21811194364 EUS_aff_virt
63 9148.067036725137 EUS_aff_virt
63 28448.67835666382 EUS_aff_virt
63 31253.937252672913 EUS_aff_virt
63 33039.8094690376 EUS_aff_virt
63 34821.65316560528 EUS_aff_virt
64 9655.481784842446 EUS_aff_virt
64 21514.36803147008 EUS_aff_virt
64 27734.006213272267 EUS_aff_virt
64 51902.446868060375 EUS_aff_virt
64 54839.51266750945 EUS_aff_virt
64 55631.02145229833 EUS_aff_virt
65 808.3197314057556 EUS_aff_virt
65 34973.63171524281 EUS_aff_virt
65 54314.43302461905 EUS_aff_virt
66 9566.737701633054 EUS_aff_virt
66 15484.30228193299 EUS_aff_virt
66 28111.85258331926 EUS_aff_virt
66 35228.74108819195 EUS_aff_virt
66 39518.15827040691 EUS_aff_virt
66 43924.24726241912 EUS_aff_virt
66 48708.51313133359 EUS_aff_virt
66 59487.6151133957 EUS_aff_virt
67 2654.1106003517866 EUS_aff_virt
67 20577.507711282014 EUS_aff_virt
67 24388.304845293205 EUS_aff_virt
67 37735.45343330515 EUS_aff_virt
67 43827.26080189807 EUS_aff_virt
67 49757.563805241596 EUS_aff_virt
67 51770.531433961056 EUS_aff_virt
68 1450.9937451025496 EUS_aff_virt
68 4668.358940358706 EUS_aff_virt
68 5137.650553143135 EUS_aff_virt
68 5836.398764624301 EUS_aff_virt
68 8371.96913579427 EUS_aff_virt
68 11219.060634005404 EUS_aff_virt
68 13113.773803296215 EUS_aff_virt
68 14618.09251836668 EUS_aff_virt
68 29984.468984145147 EUS_aff_virt
68 31262.265733951834 EUS_aff_virt
68 31853.745840352563 EUS_aff_virt
68 32593.915595395127 EUS_aff_virt
68 47776.734560576035 EUS_aff_virt
69 16012.972547871545 EUS_aff_virt
69 16244.77556050066 EUS_aff_virt
69 24188.84557087566 EUS_aff_virt
69 38864.08311571956 EUS_aff_virt
69 39012.9477957383 EUS_aff_virt
69 40941.049816076156 EUS_aff_virt
69 53605.14453754478 EUS_aff_virt
70 1926.4351752115401 EUS_aff_virt
70 40285.8614630781 EUS_aff_virt
70 45970.891354854844 EUS_aff_virt
71 11140.764968146492 EUS_aff_virt
71 11284.477748506384 EUS_aff_virt
71 14781.17703157981 EUS_aff_virt
71 24138.686252230924 EUS_aff_virt
71 25127.75895282485 EUS_aff_virt
71 39976.78143808613 EUS_aff_virt
71 46464.95896098643 EUS_aff_virt
71 50036.78421809912 EUS_aff_virt
71 58247.04866920666 EUS_aff_virt
72 3033.963860492975 EUS_aff_virt
72 18554.670480600256 EUS_aff_virt
72 48576.19701170218 EUS_aff_virt
73 216.6155920602559 EUS_aff_virt
73 19510.790059618652 EUS_aff_virt
73 33619.63682233287 EUS_aff_virt
73 46110.51389964047 EUS_aff_virt
73 48687.599280140195 EUS_aff_virt
74 19410.242881533373 EUS_aff_virt
74 21847.415038034655 EUS_aff_virt
74 22335.68177899901 EUS_aff_virt
74 29273.467991608253 EUS_aff_virt
74 31312.67779631995 EUS_aff_virt
74 32217.749900406307 EUS_aff_virt
74 57846.19949872792 EUS_aff_virt
75 9717.476831253807 EUS_aff_virt
75 20648.968774839534 EUS_aff_virt
75 35773.800368988464 EUS_aff_virt
76 9208.089073971552 EUS_aff_virt
76 30500.764461385705 EUS_aff_virt
76 36638.2824095032 EUS_aff_virt
76 37360.64297405093 EUS_aff_virt
76 44004.30459022946 EUS_aff_virt
76 56068.23755981038 EUS_aff_virt
76 58571.44874555034 EUS_aff_virt
77 11905.556269552199 EUS_aff_virt
77 12594.046325378564 EUS_aff_virt
77 17079.68921091305 EUS_aff_virt
77 28510.728212556343 EUS_aff_virt
77 46031.06117608033 EUS_aff_virt
77 55049.11826853003 EUS_aff_virt
78 6266.077274468824 EUS_aff_virt
78 28050.742040492485 EUS_aff_virt
78 54580.17861216807 EUS_aff_virt
78 58374.55184105528 EUS_aff_virt
79 855.5527852103845 EUS_aff_virt
79 9244.096393043752 EUS_aff_virt
79 18869.212941943555 EUS_aff_virt
79 52880.2358240488 EUS_aff_virt
79 57443.54844221891 EUS_aff_virt
79 58452.40772373698 EUS_aff_virt
80 10573.51216234415 EUS_aff_virt
80 17079.587873607845 EUS_aff_virt
80 31453.488197307768 EUS_aff_virt
80 45921.16450063006 EUS_aff_virt
80 47012.69042612678 EUS_aff_virt
80 48735.54625122574 EUS_aff_virt
80 49931.41726097556 EUS_aff_virt
80 52548.69674761535 EUS_aff_virt
81 14334.557956335777 EUS_aff_virt
81 23442.94222931953 EUS_aff_virt
81 27188.412685237618 EUS_aff_virt
81 33140.50863700955 EUS_aff_virt
81 33353.03641561199 EUS_aff_virt
81 41955.428469811675 EUS_aff_virt
81 42450.588016154186 EUS_aff_virt
81 45004.80832383631 EUS_aff_virt
81 48354.851261853604 EUS_aff_virt
81 53668.249506969216 EUS_aff_virt
82 2895.8775049072556 EUS_aff_virt
82 4817.244524081991 EUS_aff_virt
82 6876.0003232170475 EUS_aff_virt
82 8685.226581077131 EUS_aff_virt
82 12797.254997069576 EUS_aff_virt
82 14815.832276477397 EUS_aff_virt
82 27825.954300721736 EUS_aff_virt
82 50584.3483960095 EUS_aff_virt
82 54041.04023513243 EUS_aff_virt
82 56643.89226681518 EUS_aff_virt
83 18838.69765723127 EUS_aff_virt
83 24444.801511129564 EUS_aff_virt
83 25680.02966724552 EUS_aff_virt
83 34624.590796874385 EUS_aff_virt
83 48739.75903709163 EUS_aff_virt
84 359.2974074865212 EUS_aff_virt
84 3029.726253403969 EUS_aff_virt
84 8873.067740615887 EUS_aff_virt
84 18329.277041003625 EUS_aff_virt
84 22739.753344986708 EUS_aff_virt
84 41168.8623057277 EUS_aff_virt
85 6141.8154136528265 EUS_aff_virt
85 13171.569086185951 EUS_aff_virt
85 19682.954310027413 EUS_aff_virt
85 31118.785831572117 EUS_aff_virt
85 32409.009873165378 EUS_aff_virt
85 36170.618698650054 EUS_aff_virt
85 45743.04339480393 EUS_aff_virt
85 48674.445406156316 EUS_aff_virt
85 59270.85961902536 EUS_aff_virt
86 338.9191211584254 EUS_aff_virt
86 15564.491294579346 EUS_aff_virt
86 16745.0253202409 EUS_aff_virt
86 30550.726561593132 EUS_aff_virt
86 31529.013133175107 EUS_aff_virt
86 50615.264886460245 EUS_aff_virt
86 51248.23582915578 EUS_aff_virt
86 51780.441747386016 EUS_aff_virt
86 57288.90278895237 EUS_aff_virt
87 8414.01333893335 EUS_aff_virt
88 12580.277806965021 EUS_aff_virt
88 15341.826191011714 EUS_aff_virt
88 19604.959220901525 EUS_aff_virt
88 51390.75999930397 EUS_aff_virt
89 14301.000286529506 EUS_aff_virt
89 30599.692374414928 EUS_aff_virt
89 40186.066180075024 EUS_aff_virt
89 41162.55115328363 EUS_aff_virt
89 47762.071844737 EUS_aff_virt
89 56196.767808991135 EUS_aff_virt
90 19176.33549782057 EUS_aff_virt
90 34974.80076587822 EUS_aff_virt
90 37690.02929651515 EUS_aff_virt
90 38515.77242773093 EUS_aff_virt
90 49237.09007013971 EUS_aff_virt
90 52943.07218927957 EUS_aff_virt
90 54715.80425942724 EUS_aff_virt
90 58764.2104315481 EUS_aff_virt
91 16120.439109079454 EUS_aff_virt
91 16434.222217590366 EUS_aff_virt
92 121.03345596488303 EUS_aff_virt
92 11098.723472969206 EUS_aff_virt
92 29220.989111228308 EUS_aff_virt
92 30277.56546988327 EUS_aff_virt
92 36049.835828188385 EUS_aff_virt
92 49601.252231271465 EUS_aff_virt
92 54953.75068906623 EUS_aff_virt
92 55171.296115710466 EUS_aff_virt
93 7478.545899305772 EUS_aff_virt
93 38228.384545358655 EUS_aff_virt
93 52136.134032879316 EUS_aff_virt
94 21801.12701520492 EUS_aff_virt
94 47395.36336061751 EUS_aff_virt
95 55986.58008060129 EUS_aff_virt
96 2284.294267766865 EUS_aff_virt
96 10346.052414473766 EUS_aff_virt
96 18558.296731879367 EUS_aff_virt
96 47968.33585391387 EUS_aff_virt
97 15980.89960394502 EUS_aff_virt
97 32852.27602353679 EUS_aff_virt
97 54853.04412957247 EUS_aff_virt
98 901.7578434188941 EUS_aff_virt
98 14286.94093081634 EUS_aff_virt
98 17472.82769356011 EUS_aff_virt
98 20588.178130984215 EUS_aff_virt
98 28057.22904083827 EUS_aff_virt
98 39362.30639679788 EUS_aff_virt
98 45602.577603046106 EUS_aff_virt
99 9776.20794021847 EUS_aff_virt
99 15037.25724345864 EUS_aff_virt
99 24128.56199291614 EUS_aff_virt
99 43162.20706123311 EUS_aff_virt
99 44051.89279603559 EUS_aff_virt
100 17732.456517248156 EUS_aff_virt
100 18414.127061659237 EUS_aff_virt
100 56676.39639446447 EUS_aff_virt
100 56704.87958391852 EUS_aff_virt
101 3217.298820823647 EUS_aff_virt
101 5439.744157872054 EUS_aff_virt
101 35515.79794907723 EUS_aff_virt
101 56138.85898977244 EUS_aff_virt
102 179.2169496488037 EUS_aff_virt
102 7371.521684444121 EUS_aff_virt
102 46748.05766181866 EUS_aff_virt
102 51114.372804289036 EUS_aff_virt
102 52337.266347762714 EUS_aff_virt
103 4081.2088098152544 EUS_aff_virt
103 5678.587702737299 EUS_aff_virt
103 11135.14318897333 EUS_aff_virt
103 11652.058532649557 EUS_aff_virt
103 14630.741805726388 EUS_aff_virt
103 37536.593248043566 EUS_aff_virt
103 43556.026800242566 EUS_aff_virt
104 151.01847385200838 EUS_aff_virt
104 4865.769886790535 EUS_aff_virt
104 10453.16818259353 EUS_aff_virt
104 20230.425618579546 EUS_aff_virt
104 44912.340137651685 EUS_aff_virt
104 53064.28839180961 EUS_aff_virt
105 1197.5589939180752 EUS_aff_virt
105 11860.413834674957 EUS_aff_virt
105 27705.252315854974 EUS_aff_virt
105 45578.78134068074 EUS_aff_virt
105 55712.369275998695 EUS_aff_virt
106 2218.2961087338244 EUS_aff_virt
106 2584.1263223265387 EUS_aff_virt
106 9941.112634997779 EUS_aff_virt
106 16946.53345377995 EUS_aff_virt
106 18512.530808752083 EUS_aff_virt
106 45056.35335428742 EUS_aff_virt
106 56336.362111099785 EUS_aff_virt
107 6075.5783915667635 EUS_aff_virt
107 45912.59334116353 EUS_aff_virt
107 50248.516256581956 EUS_aff_virt
108 347.8289988326277 EUS_aff_virt
108 1275.6927726045778 EUS_aff_virt
108 2821.6513361269845 EUS_aff_virt
108 7435.190719841898 EUS_aff_virt
108 7706.00639171642 EUS_aff_virt
108 13299.127369188163 EUS_aff_virt
108 16644.55365625767 EUS_aff_virt
108 18355.768789370737 EUS_aff_virt
108 20944.85290275466 EUS_aff_virt
108 27735.464835728653 EUS_aff_virt
108 32680.055907316688 EUS_aff_virt
108 42791.06778942827 EUS_aff_virt
108 47946.19381827746 EUS_aff_virt
108 53386.527981868 EUS_aff_virt
108 59437.65010436537 EUS_aff_virt
109 431.50722433432065 EUS_aff_virt
109 7906.917844099318 EUS_aff_virt
109 19521.59304309934 EUS_aff_virt
109 41890.31924445988 EUS_aff_virt
110 21808.161497274414 EUS_aff_virt
110 24692.034328682 EUS_aff_virt
110 45416.8724837918 EUS_aff_virt
110 58101.79635333882 EUS_aff_virt
110 58277.744043716615 EUS_aff_virt
111 2415.7311347336745 EUS_aff_virt
111 2748.65229602471 EUS_aff_virt
111 5939.412537291369 EUS_aff_virt
111 13956.419419048678 EUS_aff_virt
111 21553.215647777448 EUS_aff_virt
111 46274.554669550016 EUS_aff_virt
111 48145.358029529976 EUS_aff_virt
111 54611.24685872665 EUS_aff_virt
111 56093.25413921483 EUS_aff_virt
111 58420.45113584422 EUS_aff_virt
111 59030.217178652674 EUS_aff_virt
112 1429.9953715422084 EUS_aff_virt
112 1911.268926707475 EUS_aff_virt
112 6888.638671381623 EUS_aff_virt
112 27835.810865638945 EUS_aff_virt
112 29302.7745244064 EUS_aff_virt
112 39744.013575154844 EUS_aff_virt
112 49410.50886172157 EUS_aff_virt
113 2981.205205287165 EUS_aff_virt
113 6789.492858123496 EUS_aff_virt
113 16284.214875327834 EUS_aff_virt
113 26944.089587649214 EUS_aff_virt
113 29349.77280281068 EUS_aff_virt
113 48929.10701793401 EUS_aff_virt
114 33401.21111677936 EUS_aff_virt
114 47263.890056017444 EUS_aff_virt
115 15544.370856360563 EUS_aff_virt
115 29122.501658800633 EUS_aff_virt
115 40996.553386110034 EUS_aff_virt
115 49253.72475882147 EUS_aff_virt
115 59305.264763634084 EUS_aff_virt
116 349.36081916001353 EUS_aff_virt
116 2801.7690920918276 EUS_aff_virt
116 14924.616644502152 EUS_aff_virt
116 17856.026952894146 EUS_aff_virt
116 39726.84789482964 EUS_aff_virt
116 41961.302635635206 EUS_aff_virt
116 44428.29645412703 EUS_aff_virt
